,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Roof_Style,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Mo_Sold,Sale_Type,Sale_Condition,SalePrice,exterior,basement_type,basement_area,age,remodeled_age,garage_age
1318,70,RM,50.0,5250,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,8,5,Gable,None,0.0,TA,Gd,BrkTil,TA,No,425.0,684.0,Fa,938,1215,205,2358,0.0,0.0,2,0,4,1,TA,8,0,,,,0.0,0.0,,0,54,20,0,0,12,WD ,Normal,122000,MetalSd_MetalSd,LwQ_Unf,259.0,136,115,
1319,50,RM,,5700,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,7,7,Gable,None,0.0,TA,TA,PConc,TA,No,572.0,572.0,TA,572,539,0,1111,0.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,Unf,1.0,288.0,TA,0,0,176,0,0,8,WD ,Normal,116900,Wd Sdng_Wd Sdng,Unf_Unf,0.0,82,24,26.0
1320,75,RM,75.0,13500,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2.5Unf,10,9,Gable,None,0.0,Ex,Ex,BrkTil,TA,No,1237.0,1237.0,Gd,1521,1254,0,2775,0.0,0.0,3,1,3,1,Gd,9,1,Gd,Detchd,Unf,2.0,880.0,Gd,105,502,0,0,0,7,WD ,Normal,325000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,115,107,20.0
1321,70,RM,60.0,11340,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,2,1,Gable,None,0.0,Fa,Fa,BrkTil,Fa,No,723.0,723.0,TA,723,363,0,1086,0.0,0.0,1,0,2,1,TA,5,0,,Detchd,Unf,2.0,400.0,Fa,0,24,144,0,0,11,ConLD,Normal,55000,AsbShng_AsbShng,Unf_Unf,0.0,88,30,88.0
1322,70,RM,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,7,Gable,None,0.0,TA,TA,BrkTil,TA,Mn,1313.0,1313.0,Gd,1313,1182,0,2495,0.0,0.0,2,0,5,1,TA,10,1,Gd,Detchd,Unf,2.0,342.0,TA,0,299,0,0,0,12,WD ,Normal,184000,Wd Sdng_Wd Shng,Unf_Unf,0.0,118,109,58.0
1323,20,RM,65.0,9750,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,Gable,BrkFace,164.0,TA,TA,CBlock,TA,No,784.0,984.0,Gd,984,0,0,984,1.0,0.0,1,0,2,1,Fa,5,0,,Detchd,Unf,1.0,308.0,TA,0,0,0,0,0,6,WD ,Normal,110000,MetalSd_MetalSd,Rec_Unf,200.0,49,0,49.0
1324,50,RM,81.0,12150,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,5,Gable,BrkFace,335.0,TA,TA,BrkTil,TA,No,1050.0,1050.0,Ex,1050,745,0,1795,0.0,0.0,2,0,4,1,TA,7,0,,Attchd,Unf,1.0,352.0,Fa,0,0,0,0,0,11,WD ,Normal,131500,MetalSd_MetalSd,Unf_Unf,0.0,54,0,54.0
1325,20,RM,70.0,12702,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,5,Gable,None,0.0,TA,TA,PConc,,,0.0,0.0,Gd,882,0,0,882,0.0,0.0,1,0,2,1,TA,4,0,,Detchd,Unf,1.0,308.0,TA,0,45,0,0,0,12,WD ,Normal,97000,BrkFace_BrkFace,,0.0,52,0,52.0
1326,20,RM,52.0,8516,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,6,Gable,None,0.0,TA,TA,CBlock,TA,No,869.0,869.0,TA,1093,0,0,1093,0.0,0.0,1,0,2,1,TA,5,0,,Detchd,Unf,1.0,308.0,TA,0,0,0,0,0,5,WD ,Normal,115500,MetalSd_MetalSd,Unf_Unf,0.0,50,48,49.0
1327,30,RL,55.0,7111,IR1,Bnk,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,7,Gable,None,0.0,Gd,Gd,BrkTil,TA,No,329.0,1008.0,TA,1143,0,0,1143,0.0,0.0,1,0,2,1,TA,5,1,Po,Detchd,Unf,1.0,288.0,TA,265,0,0,0,0,7,WD ,Normal,138000,WdShing_Wd Shng,LwQ_BLQ,679.0,80,55,16.0
1328,50,RM,,7425,IR1,Bnk,Corner,Gtl,BrkSide,RRAn,1Fam,1.5Fin,7,7,Gable,None,0.0,TA,TA,CBlock,TA,No,672.0,672.0,Gd,1195,473,0,1668,0.0,0.0,1,1,3,1,Gd,8,0,,Attchd,Unf,1.0,252.0,TA,210,0,0,0,0,8,WD ,Abnorml,108000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,63,5,63.0
1329,40,RM,50.0,9100,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,742.0,742.0,TA,779,0,156,935,0.0,0.0,1,0,2,1,TA,4,0,,Detchd,Unf,1.0,308.0,TA,0,0,0,0,0,8,WD ,Normal,79500,VinylSd_VinylSd,Unf_Unf,0.0,78,30,20.0
1330,50,RL,,7010,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,5,Gable,None,0.0,TA,TA,BrkTil,TA,No,849.0,1024.0,TA,1144,594,0,1738,0.0,0.0,2,0,3,1,TA,6,1,Gd,Detchd,Unf,1.0,240.0,TA,0,30,0,0,0,7,WD ,Normal,153000,Wd Sdng_Wd Sdng,Rec_Unf,175.0,73,15,58.0
1331,45,RM,50.0,6130,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,0.0,784.0,Gd,784,0,0,784,1.0,0.0,1,0,2,1,Gd,5,0,,,,0.0,0.0,,0,0,116,0,0,5,WD ,Normal,109500,MetalSd_MetalSd,ALQ_Unf,784.0,84,26,
1332,50,RM,50.0,5000,Reg,Lvl,Inside,Gtl,BrkSide,Feedr,1Fam,1.5Fin,5,7,Gable,None,0.0,TA,Gd,CBlock,TA,No,72.0,672.0,Ex,832,378,0,1210,0.0,0.0,1,0,3,1,Gd,6,0,,Detchd,Unf,1.0,240.0,TA,0,0,0,0,0,5,WD ,Normal,124000,Wd Sdng_Wd Sdng,ALQ_Unf,600.0,67,65,67.0
1333,70,RM,59.0,5870,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,2Story,6,9,Gable,None,0.0,TA,Gd,BrkTil,TA,No,554.0,554.0,Ex,736,554,0,1290,0.0,0.0,1,1,3,1,TA,6,0,,Detchd,Unf,1.0,200.0,Fa,38,112,0,0,0,4,WD ,Normal,106900,HdBoard_HdBoard,Unf_Unf,0.0,108,100,82.0
1334,50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,CBlock,TA,No,460.0,981.0,Ex,1014,658,0,1672,0.0,0.0,1,1,3,1,Gd,6,1,Gd,Detchd,Unf,1.0,240.0,TA,0,11,0,0,0,7,WD ,Normal,164900,Wd Sdng_Wd Sdng,ALQ_Unf,521.0,68,49,68.0
1335,30,RM,50.0,6000,Reg,HLS,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,7,Gable,None,0.0,TA,Fa,BrkTil,TA,No,949.0,949.0,Ex,949,0,0,949,0.0,0.0,1,0,2,1,TA,5,1,Fa,Detchd,Unf,2.0,370.0,TA,0,0,48,0,0,7,WD ,Normal,119000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,84,79,84.0
1336,50,RM,50.0,6000,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,862.0,862.0,TA,950,208,0,1158,0.0,0.0,1,0,3,1,TA,5,1,Gd,BuiltIn,RFn,1.0,208.0,TA,0,0,112,0,0,7,WD ,Normal,120000,WdShing_Wd Shng,Unf_Unf,0.0,79,21,79.0
1337,50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,Gd,BrkTil,TA,No,462.0,825.0,Ex,825,672,0,1497,0.0,0.0,2,0,3,1,TA,5,0,,Detchd,Unf,1.0,672.0,TA,272,0,0,0,0,5,WD ,Normal,157000,Wd Sdng_Wd Sdng,Rec_LwQ,363.0,71,63,4.0
1338,50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,5,Gable,None,0.0,TA,TA,CBlock,TA,No,475.0,739.0,Ex,874,468,0,1342,0.0,0.0,2,0,2,2,TA,7,1,Gd,Detchd,Unf,1.0,240.0,TA,0,0,0,0,0,4,WD ,Normal,105000,Wd Sdng_Wd Sdng,LwQ_Unf,264.0,69,11,69.0
1339,45,RM,50.0,5000,Reg,Bnk,Inside,Mod,BrkSide,Norm,1Fam,1.5Unf,6,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,992.0,992.0,Ex,1013,0,0,1013,0.0,0.0,1,0,3,1,TA,6,0,,Detchd,Unf,1.0,160.0,Fa,0,0,101,0,0,4,WD ,Normal,113000,MetalSd_MetalSd,Unf_Unf,0.0,82,24,82.0
1340,50,RM,60.0,5520,IR1,Lvl,FR2,Gtl,BrkSide,Feedr,1Fam,1.5Fin,5,7,Gable,None,0.0,TA,Gd,BrkTil,TA,No,497.0,565.0,TA,565,651,0,1216,1.0,0.0,1,0,3,1,TA,6,1,Gd,BuiltIn,RFn,1.0,355.0,Fa,0,0,180,0,0,4,WD ,Normal,115000,AsbShng_AsbShng,ALQ_Unf,68.0,88,77,88.0
1341,20,RM,99.0,5940,IR1,Lvl,FR3,Gtl,BrkSide,Feedr,1Fam,1Story,4,7,Gable,None,0.0,TA,TA,PConc,,,,,TA,896,0,0,896,,,1,0,2,1,TA,4,0,,Detchd,Unf,1.0,280.0,TA,0,0,0,0,0,4,ConLD,Abnorml,79000,0,,,62,4,62.0
1342,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,7,Gable,None,0.0,TA,TA,PConc,TA,No,624.0,704.0,Ex,624,512,0,1136,0.0,1.0,1,0,2,1,TA,6,0,,Detchd,Unf,1.0,336.0,TA,0,365,80,0,0,8,WD ,Normal,123000,MetalSd_MetalSd,BLQ_Unf,80.0,79,21,18.0
1343,30,RM,,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,6,Gable,None,0.0,TA,Gd,CBlock,,,0.0,0.0,Gd,808,0,0,808,0.0,0.0,1,0,1,1,TA,6,0,,Attchd,Unf,1.0,164.0,TA,0,48,0,0,0,6,WD ,Normal,81300,Plywood_Plywood,,0.0,63,50,83.0
1344,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,7,Gable,None,0.0,TA,TA,PConc,TA,No,1078.0,1078.0,TA,1128,445,0,1573,0.0,0.0,2,0,3,1,TA,8,1,Gd,Detchd,Unf,2.0,360.0,TA,0,0,0,0,0,6,WD ,Normal,162900,MetalSd_MetalSd,Unf_Unf,0.0,78,62,78.0
1345,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,7,5,Gable,None,0.0,TA,TA,BrkTil,TA,Mn,449.0,989.0,TA,1245,764,0,2009,0.0,0.0,2,0,4,1,TA,7,1,Gd,Detchd,Unf,2.0,400.0,TA,0,20,0,0,0,1,WD ,Normal,150000,Wd Sdng_Wd Sdng,Rec_LwQ,540.0,69,11,69.0
1346,70,RM,51.0,6120,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,5,5,Gambrel,None,0.0,TA,TA,BrkTil,TA,No,897.0,1100.0,TA,1226,676,0,1902,0.0,0.0,2,0,4,1,TA,7,0,,Detchd,Unf,2.0,576.0,TA,0,139,55,0,0,10,WD ,Normal,123500,Wd Sdng_Wd Sdng,LwQ_Unf,203.0,85,27,48.0
1347,50,RM,51.0,6120,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,7,5,Gable,None,0.0,TA,TA,BrkTil,TA,No,952.0,952.0,Gd,1022,752,0,1774,0.0,0.0,2,0,2,2,TA,8,2,TA,Detchd,Unf,2.0,468.0,Fa,90,0,205,0,0,4,WD ,Abnorml,129900,0,Unf_Unf,0.0,77,19,77.0
1348,70,RM,60.0,6155,IR1,Lvl,FR3,Gtl,BrkSide,RRNn,1Fam,2Story,6,8,Gable,None,0.0,TA,TA,BrkTil,Fa,Mn,611.0,611.0,Ex,751,611,0,1362,0.0,0.0,2,0,3,1,TA,6,0,,Detchd,Fin,2.0,502.0,TA,0,0,84,0,0,6,WD ,Normal,128000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,88,79,88.0
1349,30,RM,60.0,6324,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,1Fam,1Story,4,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,520.0,520.0,Fa,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,0,,Detchd,Unf,1.0,240.0,Fa,49,0,87,0,0,5,WD ,Normal,68500,MetalSd_MetalSd,Unf_Unf,0.0,81,23,88.0
1350,50,RM,50.0,8635,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,295.0,672.0,TA,1072,213,0,1285,1.0,0.0,1,0,2,1,TA,6,0,,Detchd,Unf,1.0,240.0,TA,0,0,0,0,0,1,WD ,Normal,127000,Wd Sdng_Wd Sdng,BLQ_GLQ,377.0,60,53,60.0
1351,50,RL,64.0,13053,Reg,Bnk,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,Gambrel,None,0.0,TA,TA,BrkTil,TA,No,833.0,833.0,Gd,1053,795,0,1848,0.0,0.0,1,1,4,1,Gd,8,1,Gd,Detchd,Unf,2.0,370.0,TA,0,0,0,220,0,6,WD ,Normal,207000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,85,77,86.0
1352,50,RL,60.0,9120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,7,6,Gable,None,0.0,TA,Gd,PConc,TA,No,697.0,1026.0,Ex,1133,687,0,1820,1.0,0.0,2,0,4,1,TA,8,0,,Detchd,Unf,1.0,240.0,TA,0,100,0,0,0,6,WD ,Normal,184000,Wd Sdng_Wd Sdng,Rec_Unf,329.0,83,25,83.0
1353,50,RL,60.0,9144,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,4,Gable,None,0.0,TA,Gd,BrkTil,TA,No,810.0,810.0,Ex,1170,546,0,1716,0.0,0.0,2,0,4,1,Gd,8,0,,Detchd,Unf,2.0,672.0,TA,0,195,0,0,0,3,WD ,Normal,162500,VinylSd_VinylSd,Unf_Unf,0.0,93,89,38.0
1354,50,RL,,9144,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,484.0,883.0,Gd,988,517,0,1505,1.0,0.0,1,0,3,1,TA,8,0,,Detchd,Unf,1.0,240.0,TA,0,0,0,0,0,7,WD ,Normal,145000,MetalSd_MetalSd,Rec_Unf,399.0,68,42,68.0
1355,30,RL,55.0,10267,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,1Story,6,7,Gable,None,0.0,TA,Gd,BrkTil,TA,Mn,0.0,816.0,Ex,838,0,0,838,1.0,0.0,1,0,2,1,Fa,5,0,,Detchd,Fin,1.0,275.0,TA,0,0,112,0,0,5,WD ,Normal,130000,0,Rec_ALQ,816.0,90,82,47.0
1356,60,RM,57.0,8094,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,2.5Unf,6,8,Gable,None,0.0,TA,TA,PConc,TA,Mn,1046.0,1242.0,Gd,1242,742,0,1984,0.0,0.0,2,0,5,1,TA,8,0,,Detchd,,1.0,360.0,,64,0,180,0,0,9,WD ,Normal,160000,Wd Sdng_Wd Sdng,Rec_Unf,196.0,98,73,
1357,70,RM,,5100,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,8,7,Hip,None,0.0,TA,Gd,PConc,TA,No,588.0,588.0,Fa,833,833,0,1666,0.0,0.0,1,0,3,1,Gd,7,1,Gd,Detchd,Unf,1.0,228.0,TA,192,63,0,0,0,6,WD ,Normal,161000,0,Unf_Unf,0.0,83,71,83.0
1358,50,RM,63.0,4347,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,6,8,Gambrel,None,0.0,Gd,TA,BrkTil,Gd,No,796.0,796.0,Ex,825,784,0,1609,0.0,0.0,1,0,3,1,TA,7,0,,Detchd,Unf,1.0,228.0,Fa,0,182,0,0,0,6,WD ,Normal,127500,MetalSd_MetalSd,Unf_Unf,0.0,98,40,98.0
1359,30,RM,,6291,IR1,Lvl,Inside,Gtl,IDOTRR,RRNe,1Fam,1Story,6,6,Gable,None,0.0,Gd,Gd,BrkTil,TA,No,768.0,768.0,TA,768,0,0,768,0.0,0.0,1,0,1,1,TA,4,0,,Detchd,Unf,2.0,440.0,TA,0,0,84,0,0,7,WD ,Normal,93850,0,Unf_Unf,0.0,78,20,78.0
1360,70,RM,60.0,10266,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,TA,No,396.0,768.0,TA,768,768,0,1536,0.0,0.0,1,1,4,1,TA,7,0,,Detchd,Unf,1.0,308.0,TA,0,216,80,0,0,5,COD,Abnorml,136000,MetalSd_MetalSd,Rec_Unf,372.0,56,0,56.0
1361,50,RM,60.0,6876,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,1272.0,1272.0,TA,1272,0,697,1969,0.0,0.0,2,0,4,1,TA,9,1,Gd,Detchd,Unf,2.0,400.0,TA,0,34,0,0,0,11,COD,Normal,141000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,70,20,70.0
1362,50,RM,,10320,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,6,Gable,None,0.0,TA,Fa,BrkTil,TA,No,880.0,880.0,Gd,880,428,0,1308,0.0,0.0,2,0,2,1,TA,6,0,,Detchd,Unf,2.0,400.0,Fa,0,0,117,0,0,4,WD ,Normal,120000,HdBoard_HdBoard,Unf_Unf,0.0,93,63,58.0
1363,30,RM,60.0,7200,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,6,7,Gable,None,0.0,TA,TA,CBlock,TA,No,1040.0,1040.0,Gd,1040,0,0,1040,0.0,0.0,1,0,2,1,TA,5,0,,Detchd,Unf,2.0,320.0,TA,0,132,0,0,0,7,WD ,Normal,127500,VinylSd_VinylSd,Unf_Unf,0.0,83,67,15.0
1364,50,RM,62.0,7006,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,6,Gable,None,0.0,TA,TA,PConc,TA,No,647.0,768.0,TA,788,448,0,1236,1.0,0.0,2,0,3,1,TA,6,1,Gd,Detchd,Unf,1.0,384.0,TA,0,0,0,0,0,8,WD ,Family,127000,Stucco_Stucco,Rec_Unf,121.0,83,25,23.0
1365,50,RM,,7920,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,Fa,CBlock,TA,No,319.0,319.0,TA,1035,371,0,1406,0.0,0.0,1,0,3,1,Fa,6,0,,,,0.0,0.0,,0,144,0,0,0,3,WD ,Normal,89500,MetalSd_MetalSd,Unf_Unf,0.0,88,30,
1366,20,RM,49.0,8235,IR1,HLS,Inside,Gtl,OldTown,Feedr,1Fam,1Story,5,7,Gable,None,0.0,TA,Gd,CBlock,TA,No,0.0,825.0,TA,825,0,0,825,1.0,0.0,1,0,2,1,TA,4,0,,Detchd,RFn,2.0,720.0,TA,140,50,0,0,0,6,WD ,Normal,125000,MetalSd_MetalSd,LwQ_Rec,825.0,53,40,45.0
1367,50,RM,60.0,5586,IR1,Bnk,Inside,Gtl,OldTown,Feedr,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,901.0,901.0,Gd,1088,110,0,1198,0.0,0.0,1,0,4,1,TA,7,0,,,,0.0,0.0,,0,98,0,0,0,9,ConLD,Abnorml,79900,MetalSd_MetalSd,Unf_Unf,0.0,88,78,
1368,30,RM,60.0,10320,Reg,Lvl,Inside,Gtl,IDOTRR,RRNe,1Fam,1Story,5,8,Gable,None,0.0,TA,TA,BrkTil,Fa,No,451.0,451.0,TA,759,0,0,759,0.0,0.0,1,0,1,1,TA,5,0,,Detchd,Unf,2.0,576.0,TA,40,0,0,0,0,8,ConLD,Family,85000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,96,79,11.0
1369,190,RM,60.0,10320,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,2fmCon,2Story,3,3,Gable,None,0.0,Fa,Fa,PConc,TA,No,536.0,536.0,Ex,808,536,0,1344,0.0,0.0,2,0,3,2,TA,8,0,,,,0.0,0.0,,42,0,204,0,0,5,WD ,Normal,82375,0,Unf_Unf,0.0,93,35,
1370,50,RM,60.0,10320,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,CBlock,TA,No,756.0,756.0,Ex,756,713,0,1469,0.0,0.0,1,0,3,1,TA,7,0,,Detchd,Unf,1.0,216.0,TA,57,0,239,0,0,6,WD ,Normal,135000,MetalSd_MetalSd,Unf_Unf,0.0,102,89,102.0
1371,20,RL,82.0,9488,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,5,6,Gable,None,0.0,Gd,TA,CBlock,TA,No,1046.0,1046.0,Gd,1054,0,0,1054,0.0,0.0,1,0,3,1,TA,6,0,,Detchd,Unf,1.0,240.0,TA,0,60,122,0,0,9,WD ,Abnorml,124000,VinylSd_VinylSd,Unf_Unf,0.0,61,46,61.0
1372,20,RL,55.0,8250,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,No,210.0,952.0,Ex,1211,0,0,1211,0.0,0.0,1,0,3,1,TA,5,1,TA,Attchd,Unf,1.0,322.0,TA,0,63,0,0,0,8,WD ,Normal,134000,HdBoard_HdBoard,BLQ_LwQ,742.0,40,0,40.0
1373,50,RL,115.0,21286,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1.5Fin,5,5,Gable,None,0.0,TA,TA,CBlock,TA,No,720.0,720.0,TA,720,551,0,1271,0.0,0.0,2,0,4,1,TA,7,1,Gd,Attchd,Unf,1.0,312.0,TA,0,0,108,0,0,8,WD ,Normal,135000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,60,2,60.0
1374,50,RL,80.0,17120,Reg,Lvl,Inside,Gtl,ClearCr,Feedr,1Fam,1.5Fin,4,4,Gable,None,0.0,TA,TA,CBlock,,,0.0,0.0,TA,1120,468,0,1588,0.0,0.0,2,0,4,1,TA,7,1,Gd,Detchd,Fin,2.0,680.0,TA,0,59,0,0,0,7,WD ,Normal,134432,0,,0.0,49,0,17.0
1375,190,RL,62.0,10106,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,5,7,Gable,None,0.0,TA,Gd,BrkTil,TA,No,112.0,644.0,Gd,808,547,0,1355,1.0,0.0,2,0,4,2,TA,6,0,,,,0.0,0.0,,140,0,0,0,0,9,WD ,Normal,127500,Wd Sdng_Wd Sdng,ALQ_Rec,532.0,68,59,
1376,85,RL,,11235,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,SFoyer,5,6,Gable,None,0.0,TA,TA,CBlock,Gd,Av,197.0,981.0,TA,1075,0,0,1075,1.0,0.0,1,0,3,1,Gd,6,0,,Detchd,Unf,2.0,440.0,TA,64,0,0,64,0,5,WD ,Abnorml,148000,0,ALQ_Unf,784.0,45,0,12.0
1377,20,RL,70.0,11200,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,No,134.0,1040.0,Ex,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,5,0,,Detchd,Unf,1.0,384.0,TA,0,0,0,0,0,2,WD ,Normal,129500,HdBoard_HdBoard,Rec_Unf,906.0,43,0,43.0
1378,80,RL,80.0,13014,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,6,5,Gable,BrkFace,39.0,TA,TA,CBlock,TA,Av,480.0,1008.0,TA,1096,0,0,1096,1.0,0.0,1,0,3,1,TA,6,1,Fa,Attchd,Unf,2.0,484.0,TA,168,0,0,0,0,12,WD ,Normal,157500,HdBoard_Plywood,ALQ_Unf,528.0,30,0,30.0
1379,20,RL,,7162,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,Gable,BrkCmn,41.0,TA,TA,PConc,TA,No,876.0,876.0,TA,904,0,0,904,0.0,0.0,1,0,3,1,TA,6,0,,Attchd,Unf,1.0,408.0,TA,0,0,0,0,0,12,WD ,Abnorml,109900,HdBoard_HdBoard,Unf_Unf,0.0,42,0,42.0
1380,20,RL,68.0,10265,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,Gable,None,0.0,TA,Fa,CBlock,TA,No,234.0,992.0,Ex,992,0,0,992,1.0,0.0,1,0,3,1,Gd,6,0,,Attchd,RFn,1.0,294.0,TA,204,0,0,0,0,7,WD ,Normal,145000,HdBoard_HdBoard,ALQ_Unf,758.0,41,38,41.0
1381,20,RL,57.0,9764,IR1,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,5,7,Gable,None,0.0,TA,TA,CBlock,TA,No,192.0,894.0,Ex,894,0,0,894,1.0,0.0,1,0,3,1,Gd,5,0,,Attchd,RFn,2.0,450.0,TA,0,0,0,0,0,5,WD ,Normal,130000,VinylSd_VinylSd,BLQ_Unf,702.0,41,36,41.0
1382,85,RL,,7703,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SFoyer,6,8,Gable,BrkCmn,40.0,TA,TA,CBlock,Gd,Gd,0.0,450.0,Ex,1034,0,0,1034,0.0,1.0,1,0,3,1,TA,6,1,Po,Basment,Fin,2.0,504.0,TA,311,0,0,0,0,5,WD ,Normal,153000,HdBoard_HdBoard,ALQ_Unf,450.0,30,0,30.0
